Date,Close/Last,Volume,Open,High,Low
02/19/2025,$127.66,7766893,$129.05,$129.05,$124.40
02/18/2025,$129.31,7251889,$129.08,$129.38,$124.19
02/14/2025,$128.35,8511292,$125.76,$128.57,$123.88
02/13/2025,$127.65,10940280,$121.00,$128.00,$120.10
02/12/2025,$120.49,13307360,$119.05,$122.49,$116.70
02/11/2025,$123.59,34842680,$122.28,$125.95,$114.7002
02/10/2025,$119.90,13060700,$121.46,$123.4099,$119.14
02/07/2025,$117.41,5835751,$118.11,$119.6601,$116.52
02/06/2025,$118.58,7207142,$122.01,$122.81,$116.87
02/05/2025,$121.73,6058941,$119.27,$121.91,$118.55
02/04/2025,$119.20,7362333,$116.30,$120.48,$116.13
02/03/2025,$114.39,8572414,$111.87,$115.79,$110.55
01/31/2025,$116.80,7756296,$119.61,$122.00,$116.54
01/30/2025,$119.18,6284668,$116.59,$119.83,$115.80
01/29/2025,$116.59,9269327,$116.70,$118.40,$114.77
01/28/2025,$117.45,13963910,$109.00,$117.94,$109.00
01/27/2025,$107.38,5333133,$104.45,$108.39,$102.52
01/24/2025,$107.68,5950491,$106.45,$109.39,$106.16
01/23/2025,$106.10,4358492,$106.06,$106.4794,$105.04
01/22/2025,$106.37,3426758,$107.34,$107.79,$105.75
01/21/2025,$106.28,5068855,$104.14,$106.83,$103.80
01/17/2025,$103.35,5583556,$105.50,$105.80,$103.04
01/16/2025,$103.50,4105903,$104.39,$105.62,$103.135
01/15/2025,$104.24,6234944,$104.49,$104.83,$102.831
01/14/2025,$101.61,5096700,$103.11,$103.36,$100.75
01/13/2025,$101.76,8081430,$101.00,$102.1401,$99.05
01/10/2025,$103.71,8971655,$103.94,$104.495,$99.7906
01/08/2025,$107.64,5185504,$106.48,$108.03,$105.02
01/07/2025,$106.78,6152196,$114.90,$115.3699,$106.08
01/06/2025,$114.24,7073807,$112.24,$114.29,$111.50
01/03/2025,$109.25,2961632,$108.87,$109.69,$107.54
01/02/2025,$107.53,4437938,$107.50,$108.32,$104.91
12/31/2024,$106.33,3768738,$106.75,$107.31,$105.46
12/30/2024,$106.69,4096754,$105.07,$107.19,$104.54
